,Target samples,Deid. samples
0,1061,3
1,9723,99
2,0,0
3,0,0
4,0,0
5,390,22
6,0,0
7,0,0
8,0,0
9,236,24
10,0,0
11,0,0
12,46,6
13,0,0
14,0,0
15,0,0
16,0,0
17,310,65
18,0,0
19,0,0
20,149,37
21,9155,2461
22,0,0
23,0,0
24,0,0
25,33,11
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,8,4
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,1633,1457
48,326,302
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,129,165
57,0,0
58,0,0
59,7,10
60,0,0
61,1660,2640
62,0,0
63,0,0
64,263,471
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,165,535
77,0,0
78,0,0
79,305,1173
80,0,0
81,1082,4746
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,144,1123
90,2,18
91,3,32
92,0,0
93,372,5059
94,7,113
95,0,0
96,0,0
97,3,100
98,0,0
99,41,6577
