,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.0,0.0038683723649387824,0.018461121018988585,-0.008431508104929042,0.03221391477571878,-0.046876740519889104,-0.03864598013188669,-0.010015078737431737,0.03217473815470388
SEX,0.0,0.0,-0.004347267635457602,0.00938522505921826,0.006170474331775538,0.004054709905040083,-0.002319944845002038,0.015502231876118544,0.01665874478923536,0.0022993510672445934
MSP,0.003868372364938727,-0.004347267635457602,0.0,-0.010656446070749703,-0.047668130677991,0.010778309222218705,-0.027715062845514116,-0.01258704920449355,0.0010011839893913149,0.012288101944270394
RAC1P,0.018461121018988558,0.009385225059218261,-0.010656446070749698,0.0,-0.017095599788390002,-0.020905053303749678,0.008041971052206588,0.01696275417085001,0.0034664419664429263,-0.009027996767280852
HOUSING_TYPE,-0.008431508104929042,0.006170474331775538,-0.047668130677990986,-0.017095599788389995,0.0,0.2023083373327815,-0.006347381559230751,0.013276296327896474,0.00995849607502149,0.05389038360752753
OWN_RENT,0.03221391477571876,0.004054709905040083,0.010778309222218703,-0.02090505330374967,0.2023083373327815,0.0,0.02061873315939873,0.020742195271044164,0.0022272029935855,-0.022676810705545784
EDU,-0.04687674051988916,-0.0023199448450020414,-0.027715062845514116,0.008041971052206581,-0.006347381559230748,0.02061873315939873,0.0,-0.10206689099745847,-0.016598772803581546,0.01305144358486966
PINCP_DECILE,-0.03864598013188675,0.01550223187611853,-0.012587049204493606,0.016962754170850025,0.01327629632789648,0.020742195271044164,-0.10206689099745836,0.0,-0.028837170357866898,-0.002032155179396538
DVET,-0.01001507873743173,0.016658744789235347,0.0010011839893913153,0.0034664419664429268,0.00995849607502149,0.0022272029935855005,-0.01659877280358156,-0.028837170357866884,2.220446049250313e-16,0.014758118537369625
DEYE,0.03217473815470388,0.0022993510672445934,0.012288101944270394,-0.009027996767280852,0.05389038360752754,-0.022676810705545787,0.01305144358486966,-0.002032155179396538,0.014758118537369625,1.1102230246251565e-16
