,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1102230246251565e-16,-0.012284602271232523,0.013357800738506854,-0.008664539545484856,-0.0012157570232922237,0.04094086126786405,-0.0023451388175325613,0.06093511385233567,-0.038306977277128014,0.004882553450155858
AGEP,-0.012284602271232525,-1.1102230246251565e-16,-0.3202298134236614,0.13351968555190133,-0.003772033330673802,-0.0076802991473886445,0.09304206859169989,0.006829037841569685,-0.006995926717267467,-0.226202038820594
SEX,0.013357800738506854,-0.32022981342366147,0.0,-0.178061384338669,0.17515210423449692,0.11425370560173453,0.24918302291822408,0.2652915653138006,0.10684208894653664,-0.0381079509399454
MSP,-0.008664539545484856,0.13351968555190125,-0.178061384338669,0.0,0.030876867491317222,-0.043446563200698965,-0.007629419042587793,-0.08072752488681328,-0.10531951502771672,-0.20959147028954667
HISP,-0.0012157570232922237,-0.003772033330673802,0.17515210423449695,0.030876867491317225,-1.1102230246251565e-16,-0.011656824539649668,-0.03189187831773396,0.00492388504662597,-0.007683809933602681,-0.006835236069867995
RAC1P,0.04094086126786405,-0.007680299147388658,0.11425370560173455,-0.043446563200698965,-0.011656824539649668,0.0,0.031648489617911196,0.06500507507866501,0.0023787585708611447,0.035622683949894283
NOC,-0.0023451388175325613,0.09304206859169983,0.24918302291822408,-0.007629419042587793,-0.03189187831773399,0.0316484896179112,0.0,-0.2952806243142873,-0.046397675187707724,0.11136051702259997
NPF,0.06093511385233567,0.006829037841569685,0.2652915653138006,-0.08072752488681334,0.00492388504662597,0.06500507507866501,-0.29528062431428737,0.0,0.09487117917681259,0.13475619031843705
OWN_RENT,-0.038306977277128014,-0.006995926717267453,0.10684208894653664,-0.10531951502771672,-0.007683809933602681,0.0023787585708611517,-0.046397675187707724,0.09487117917681259,0.0,0.017418958719977576
PINCP_DECILE,0.004882553450155862,-0.226202038820594,-0.0381079509399454,-0.2095914702895467,-0.006835236069867995,0.0356226839498943,0.11136051702259997,0.13475619031843702,0.017418958719977583,0.0
