,Target samples,Deid. samples
0,70,0
1,0,0
2,0,0
3,0,0
4,0,0
5,19,1
6,0,0
7,13,1
8,0,0
9,0,0
10,9,1
11,8,1
12,0,0
13,0,0
14,0,0
15,28,5
16,16,3
17,0,0
18,9,2
19,21,5
20,32,8
21,0,0
22,0,0
23,0,0
24,174,56
25,1247,421
26,0,0
27,0,0
28,19392,7678
29,0,0
30,5864,2500
31,36,16
32,23,11
33,14,7
34,29,15
35,85,46
36,0,0
37,0,0
38,44,27
39,0,0
40,6,4
41,0,0
42,0,0
43,20,15
44,46,36
45,32,26
46,0,0
47,0,0
48,0,0
49,0,0
50,16,16
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
