,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,-6.661338147750939e-15,0.08670369328693141,-0.03351843394599597,-0.18029048167203526,-0.17643788682611,0.023630132759316053,0.07191675195049228,0.10752741285242837,-0.09275665096496347,-0.1213211631116905,-0.21352736617017484,-0.04935258604357677,0.18268037887280428,-0.0011177993187143631,-0.016456658029827254,0.022828084058035665,0.04125787360744541,0.032625285178257475,0.0073685729496534985
AGEP,0.08670369328693141,2.55351295663786e-15,-0.01596040787114627,-0.39067988790684743,-0.023879263648428004,0.08712706001642906,0.31441166563568834,0.3891992800038421,0.005508937222457488,0.04054338062346301,-0.03923601613812564,-0.24199509791841534,-0.4632527886459538,-0.5024034560903243,-0.099258866856281,-0.36179966186228785,-0.3461735520680781,0.046475305821273474,0.10082082561610778
SEX,-0.03351843394599597,-0.01596040787114627,-7.105427357601002e-15,-0.04801134358617387,-0.028099009326952373,0.024331734236154746,0.0007182476102499009,-0.03476955845640299,0.05191346247107442,-0.07302131240653621,0.026110721973654667,-0.05545334046085029,-0.016837253628638388,0.03733866673086906,0.08223325705794395,-0.0009562281326699589,0.02742530753788846,-0.022454326375969644,-0.012933091215710232
MSP,-0.18029048167203526,-0.39067988790684743,-0.04801134358617387,-8.881784197001252e-16,0.006325014495765599,0.12322140501813443,0.3690709490695545,0.3108130639908924,-0.1080960854892925,0.19203600039830032,0.04264463153461473,-0.23350065462025418,-0.25871568607905254,-0.2938792908374279,-0.012429601678665799,-0.27225151890118104,-0.2674752423491215,0.038284499278457,0.03350463123555427
HISP,-0.17643788682611,-0.023879263648428004,-0.028099009326952373,0.006325014495765599,-3.1086244689504383e-15,-0.19885128014158626,0.07574443326522513,0.033365015718052,0.009533626795667424,-0.16083275507454237,-0.172003179383623,-0.012309997333346048,0.07339448512441393,0.04711899520618442,0.0673830746964246,0.0094183562779731,0.004851853587622386,0.007665717540048623,-0.021541748385444332
RAC1P,0.023630132759316053,0.08712706001642906,0.024331734236154746,0.12322140501813443,-0.19885128014158626,0.0,-0.043089057700192196,-0.12967865455046365,0.11543438021226007,-0.04423270959629358,0.05079768015935282,0.009616405139050996,-0.01282927738757348,0.00039515193353638345,0.06739202384348952,-0.008302390547934881,0.005872810292473198,-0.022523235131878223,-0.04491086269737176
NOC,0.07191675195049228,0.31441166563568834,0.0007182476102499009,0.3690709490695545,0.07574443326522513,-0.043089057700192196,5.551115123125783e-16,-0.6617222636235723,0.3424544164686136,-0.346146418621551,0.07129151381861487,0.1243118808678714,0.20580130540828656,0.19263006988766998,0.04253451166269612,0.16777829984467435,0.18839732205799442,-0.0802489907857299,-0.0940318358511348
NPF,0.10752741285242837,0.3891992800038421,-0.03476955845640299,0.3108130639908924,0.033365015718052,-0.12967865455046365,-0.6617222636235723,-7.105427357601002e-15,0.41332648591357807,-0.2594150879003909,-0.009513096461743274,0.04908125314451182,0.2578263933169371,0.12626092281042467,0.042615404943122034,0.12194457534288733,0.039502146998548884,-0.053076574780186965,-0.1311446490736247
HOUSING_TYPE,-0.09275665096496347,0.005508937222457488,0.05191346247107442,-0.1080960854892925,0.009533626795667424,0.11543438021226007,0.3424544164686136,0.41332648591357807,-1.1213252548714081e-14,0.454157080199508,0.00890942811029613,0.050227773544948465,0.013256598944205993,0.041045106842582654,0.04802074820927293,-0.04210637269717622,-0.0464608826893064,-0.013322903188145557,-0.028083103890402823
OWN_RENT,-0.1213211631116905,0.04054338062346301,-0.07302131240653621,0.19203600039830032,-0.16083275507454237,-0.04423270959629358,-0.346146418621551,-0.2594150879003909,0.454157080199508,-5.662137425588298e-15,-0.05395370697781063,-0.04889869093407044,0.11428075248640912,0.07730473876684972,0.009174650608522864,0.06086551996116077,0.08934640532929167,0.05101212413433803,-0.011419865120324536
DENSITY,-0.21352736617017484,-0.03923601613812564,0.026110721973654667,0.04264463153461473,-0.172003179383623,0.05079768015935282,0.07129151381861487,-0.009513096461743274,0.00890942811029613,-0.05395370697781063,7.771561172376096e-16,-0.06585812892355561,0.01560002620198057,0.014568954178781332,0.1037592186139552,-0.0539593560692311,-0.07810738186802543,-0.05288563282033262,-0.0963916207070973
INDP_CAT,-0.04935258604357677,-0.24199509791841534,-0.05545334046085029,-0.23350065462025418,-0.012309997333346048,0.009616405139050996,0.1243118808678714,0.04908125314451182,0.050227773544948465,-0.04889869093407044,-0.06585812892355561,6.994405055138486e-15,-0.35111325330945214,-0.38600969778645683,0.02994246336289505,-0.2196584511563092,-0.19117419032992894,-0.016311264966953606,-0.03465837240319865
EDU,0.18268037887280428,-0.4632527886459538,-0.016837253628638388,-0.25871568607905254,0.07339448512441393,-0.01282927738757348,0.20580130540828656,0.2578263933169371,0.013256598944205993,0.11428075248640912,0.01560002620198057,-0.35111325330945214,4.551914400963142e-15,-0.5331756040740544,-0.03646764054852328,-0.44981966298260734,-0.38376871060055945,0.0038773167550755078,0.05693039390751083
PINCP_DECILE,-0.0011177993187143631,-0.5024034560903243,0.03733866673086906,-0.2938792908374279,0.04711899520618442,0.00039515193353638345,0.19263006988766998,0.12626092281042467,0.041045106842582654,0.07730473876684972,0.014568954178781332,-0.38600969778645683,-0.5331756040740544,-6.328271240363392e-15,-0.07038515580660457,-0.24019528415526137,-0.1982808134493365,0.024910459204782458,0.07376465144553807
DVET,-0.016456658029827254,-0.099258866856281,0.08223325705794395,-0.012429601678665799,0.0673830746964246,0.06739202384348952,0.04253451166269612,0.042615404943122034,0.04802074820927293,0.009174650608522864,0.1037592186139552,0.02994246336289505,-0.03646764054852328,-0.07038515580660457,0.0,-0.0582561181864048,0.01240384548845179,0.04492869426088261,0.1299746037068211
DREM,0.022828084058035665,-0.36179966186228785,-0.0009562281326699589,-0.27225151890118104,0.0094183562779731,-0.008302390547934881,0.16777829984467435,0.12194457534288733,-0.04210637269717622,0.06086551996116077,-0.0539593560692311,-0.2196584511563092,-0.44981966298260734,-0.24019528415526137,-0.0582561181864048,1.1102230246251565e-15,-0.8371276154416444,-0.002898430611135497,-0.011977803540598013
DPHY,0.04125787360744541,-0.3461735520680781,0.02742530753788846,-0.2674752423491215,0.004851853587622386,0.005872810292473198,0.18839732205799442,0.039502146998548884,-0.0464608826893064,0.08934640532929167,-0.07810738186802543,-0.19117419032992894,-0.38376871060055945,-0.1982808134493365,0.01240384548845179,-0.8371276154416444,-7.105427357601002e-15,-0.02848408231417831,-0.018258301829668706
DEYE,0.032625285178257475,0.046475305821273474,-0.022454326375969644,0.038284499278457,0.007665717540048623,-0.022523235131878223,-0.0802489907857299,-0.053076574780186965,-0.013322903188145557,0.05101212413433803,-0.05288563282033262,-0.016311264966953606,0.0038773167550755078,0.024910459204782458,0.04492869426088261,-0.002898430611135497,-0.02848408231417831,0.0,-0.18492397434832136
DEAR,0.0073685729496534985,0.10082082561610778,-0.012933091215710232,0.03350463123555427,-0.021541748385444332,-0.04491086269737176,-0.0940318358511348,-0.1311446490736247,-0.028083103890402823,-0.011419865120324536,-0.0963916207070973,-0.03465837240319865,0.05693039390751083,0.07376465144553807,0.1299746037068211,-0.011977803540598013,-0.018258301829668706,-0.18492397434832136,-1.887379141862766e-15
