,feature,divergence
22,WGTP,7.600533718671103
1,AGEP,5.236723770754415
13,PINCP,4.852001267687031
21,PWGTP,4.101567368814658
14,PINCP_DECILE,3.8056814461809263
15,POVPIP,3.2924630517820423
12,EDU,1.7869766298762233
6,NOC,1.4227906674223914
7,NPF,1.019743283615286
3,MSP,1.0176529752430885
9,OWN_RENT,0.9912334299396429
10,INDP,0.8366196437150779
11,INDP_CAT,0.7303168989667845
8,HOUSING_TYPE,0.47468337985096654
0,PUMA,0.44409546613865847
5,RAC1P,0.3850186387813575
2,SEX,0.2976533692621748
4,HISP,0.07607578288940559
18,DPHY,0.07212988771669157
17,DREM,0.03410803162730613
20,DEAR,0.03283435581546891
19,DEYE,0.016221113568082698
16,DVET,0.011378828219229349
