,feature,divergence
13,PINCP,8.318206246972956
14,PINCP_DECILE,4.609224109224109
1,AGEP,4.304692380549342
15,POVPIP,3.3519883152070284
10,DENSITY,2.880245555892331
12,EDU,2.71053438724065
11,INDP_CAT,1.7415529033435126
7,NPF,1.140475862311658
3,MSP,0.9402546229566385
6,NOC,0.35669579403023643
0,PUMA,0.2649387486235647
9,OWN_RENT,0.2488000405421357
5,RAC1P,0.1747410334847328
4,HISP,0.10141189342974641
2,SEX,0.09521687229433451
18,DPHY,0.07831112071995847
17,DREM,0.053788625596536896
8,HOUSING_TYPE,0.051897669902060115
19,DEYE,0.00663955033829744
16,DVET,0.0045482898881007
20,DEAR,0.0005499840034178353
