,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,9.769962616701378e-15,-0.015249014481491487,0.016701701900866586,-0.011698757979894031,-0.012724223071717989,0.019225314237942277,0.01785821349778533,0.013572944198661854,0.01717009937997251,-0.021588265270626277
AGEP,-0.015249014481491487,5.551115123125783e-16,-0.06300910089650576,-0.009463245843172652,0.009429337229721335,0.010298220726362758,-0.0016823931093229438,0.013501201546560204,0.017833667600050007,-0.006070206612274087
SEX,0.016701701900866586,-0.06300910089650576,0.0,-0.017107299873645124,0.007051558107442569,0.015158302717383738,0.045385518212663095,0.05430022939992536,0.01554566020192562,-0.031094378038109216
MSP,-0.011698757979894031,-0.009463245843172652,-0.017107299873645124,0.0,0.002992086473009149,-0.004769344490053603,0.010114258165318024,0.004487437119084614,-0.005683338230318066,-0.0008480876523806746
HISP,-0.012724223071717989,0.009429337229721335,0.007051558107442569,0.002992086473009149,2.220446049250313e-15,-0.004228857443097561,0.0022930216274360538,-0.007811188442381892,-0.027306049617083404,-0.004287889031780165
RAC1P,0.019225314237942277,0.010298220726362758,0.015158302717383738,-0.004769344490053603,-0.004228857443097561,0.0,-0.019272645729412008,-0.003015751558227156,-0.00843271490131703,-0.01362725634229385
NOC,0.01785821349778533,-0.0016823931093229438,0.045385518212663095,0.010114258165318024,0.0022930216274360538,-0.019272645729412008,-6.217248937900877e-15,-0.034882399996195024,0.00895334190031194,0.02015811117616556
NPF,0.013572944198661854,0.013501201546560204,0.05430022939992536,0.004487437119084614,-0.007811188442381892,-0.003015751558227156,-0.034882399996195024,0.0,0.007057995113337941,0.02321908650982346
OWN_RENT,0.01717009937997251,0.017833667600050007,0.01554566020192562,-0.005683338230318066,-0.027306049617083404,-0.00843271490131703,0.00895334190031194,0.007057995113337941,-1.7430501486614958e-14,0.019338694451843552
PINCP_DECILE,-0.021588265270626277,-0.006070206612274087,-0.031094378038109216,-0.0008480876523806746,-0.004287889031780165,-0.01362725634229385,0.02015811117616556,0.02321908650982346,0.019338694451843552,0.0
