,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1435297153639112e-14,-0.0008155043796248436,-0.0053295425772175295,-0.004259093753531726,-0.00461533601019419,-0.0201250276117323,-0.00833478969660736,0.0030593349308607326,-0.012475141505489926,9.638998490632891e-05
AGEP,-0.0008155043796248436,5.551115123125783e-16,0.0076853282968923145,-0.019343421823105042,-0.004644047546931901,0.0012637289422612052,0.011700986319721163,0.007113066127047596,0.007845826475809808,-0.39189043783350896
SEX,-0.0053295425772175295,0.0076853282968923145,0.0,0.007132679498723359,-0.005102792473173413,-0.008171990825438983,-0.00962378722047592,0.000762509504469093,0.0019524862120282472,-0.020980091719685373
MSP,-0.004259093753531726,-0.019343421823105042,0.007132679498723359,-2.0317081350640365e-14,0.002480757805031701,-0.003330501930674528,0.009223697446002488,0.0026437610557885627,0.004592941166060481,-0.3540652901263853
HISP,-0.00461533601019419,-0.004644047546931901,-0.005102792473173413,0.002480757805031701,2.220446049250313e-15,-0.012905391505036307,0.00368434737261511,-0.009779922629535864,-0.005024968797453788,0.051705699375092465
RAC1P,-0.0201250276117323,0.0012637289422612052,-0.008171990825438983,-0.003330501930674528,-0.012905391505036307,-1.0769163338864018e-14,0.018810340720273086,0.006316693360671845,-0.001989589363531736,0.03554957821649154
NOC,-0.00833478969660736,0.011700986319721163,-0.00962378722047592,0.009223697446002488,0.00368434737261511,0.018810340720273086,-4.884981308350689e-15,-0.0021038440206208042,0.008118427101163672,0.26761425039967124
NPF,0.0030593349308607326,0.007113066127047596,0.000762509504469093,0.0026437610557885627,-0.009779922629535864,0.006316693360671845,-0.0021038440206208042,0.0,0.0016756410817109144,0.20456903650642572
OWN_RENT,-0.012475141505489926,0.007845826475809808,0.0019524862120282472,0.004592941166060481,-0.005024968797453788,-0.001989589363531736,0.008118427101163672,0.0016756410817109144,0.0,0.039593629672921134
PINCP_DECILE,9.638998490632891e-05,-0.39189043783350896,-0.020980091719685373,-0.3540652901263853,0.051705699375092465,0.03554957821649154,0.26761425039967124,0.20456903650642572,0.039593629672921134,-2.220446049250313e-15
