,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-2.220446049250313e-16,-0.039129240142113754,-0.0682068263646294,0.07336452622850329,0.06087871467176725,0.10116739439921295,-0.3328944786023048,-0.39088501019235544,-0.0720638875070282,0.10305559465501153
SEX,-0.03912924014211376,0.0,-0.009532290143609162,-0.009802174023351054,0.04269829637817268,-0.02827372630868905,-0.027460298397403802,0.06582367720471241,0.09046322405511337,-0.011757795623804693
MSP,-0.0682068263646294,-0.00953229014360916,-2.220446049250313e-16,-0.04943332568062104,-0.2298698458465663,-0.04332329895899031,-0.17578922067115604,-0.14030555945623377,0.01193389556917855,0.03723902736229201
RAC1P,0.0733645262285033,-0.009802174023351054,-0.04943332568062104,0.0,-0.006235156126045792,-0.12316222786056508,0.13558836076781652,0.13436670897300057,0.015816133015345138,0.022140585498904877
HOUSING_TYPE,0.06087871467176726,0.04269829637817268,-0.2298698458465663,-0.006235156126045792,0.0,0.516441392971488,0.036876025462628206,0.11132844544619977,0.015280962080036467,0.025235764609915914
OWN_RENT,0.10116739439921293,-0.02827372630868905,-0.04332329895899031,-0.12316222786056508,0.516441392971488,1.1102230246251565e-16,0.04630707486460161,0.02620662222543101,0.002351832420423609,0.0077930157107521675
EDU,-0.33289447860230487,-0.027460298397403802,-0.17578922067115602,0.13558836076781652,0.036876025462628206,0.04630707486460161,-2.220446049250313e-16,-0.5522029048880002,-0.025641871242225465,-0.03261124080355739
PINCP_DECILE,-0.39088501019235544,0.06582367720471241,-0.14030555945623377,0.13436670897300057,0.11132844544619978,0.026206622225431013,-0.5522029048880002,-2.220446049250313e-16,-0.0632417274846956,-0.016447374079135685
DVET,-0.0720638875070282,0.09046322405511338,0.01193389556917855,0.015816133015345134,0.015280962080036467,0.002351832420423609,-0.025641871242225472,-0.0632417274846956,0.0,0.05205317835061205
DEYE,0.10305559465501153,-0.011757795623804693,0.03723902736229202,0.022140585498904877,0.025235764609915914,0.007793015710752166,-0.03261124080355739,-0.016447374079135685,0.05205317835061205,2.220446049250313e-16
