,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-2.220446049250313e-16,-0.04178091236798224,0.07602166533492064,0.005072188125333513,-0.034033378574855756,0.03632245962954481,0.0030104663294266976,-0.02321040410260994,-0.04986648054319897,0.05784164346798585
SEX,-0.041780912367982245,0.0,0.007246868652256858,-0.012877336972087336,0.0570573448516279,-0.034334092573187015,-0.028122477628016486,0.04790437353238433,0.06784153411833782,0.004437748685458876
MSP,0.07602166533492064,0.007246868652256856,0.0,-0.09623929530754996,-0.1156282375879639,-0.060134559012222935,0.08767027393765389,0.11248536522277328,-8.685609463183683e-05,0.02690667506509174
RAC1P,0.0050721881253335405,-0.012877336972087334,-0.09623929530754996,0.0,-0.01128506035878146,-0.11146365038503903,0.08386449266470174,0.07224448440555478,0.0026604696297567922,0.03257512377453245
HOUSING_TYPE,-0.034033378574855735,0.0570573448516279,-0.1156282375879639,-0.01128506035878146,-1.1102230246251565e-16,0.2525685019657241,0.025477877063498914,0.06682773574050417,0.01084348536132138,0.02828571273352781
OWN_RENT,0.03632245962954479,-0.034334092573187015,-0.060134559012222935,-0.11146365038503903,0.25256850196572406,1.1102230246251565e-16,0.017636862040932313,-0.0011299313508276246,9.157182443210801e-05,0.023076167402703872
EDU,0.003010466329426642,-0.028122477628016486,0.08767027393765398,0.08386449266470174,0.025477877063498914,0.017636862040932313,0.0,-0.13215781338798288,-0.015284013004421792,-0.025025448718516072
PINCP_DECILE,-0.023210404102609883,0.04790437353238433,0.11248536522277328,0.07224448440555477,0.06682773574050418,-0.0011299313508276211,-0.13215781338798294,0.0,-0.03722327706685182,-0.0128472105184951
DVET,-0.04986648054319897,0.06784153411833783,-8.685609463183683e-05,0.002660469629756787,0.01084348536132138,9.157182443210801e-05,-0.015284013004421799,-0.03722327706685182,0.0,0.046588773236201295
DEYE,0.05784164346798585,0.004437748685458875,0.026906675065091746,0.03257512377453245,0.02828571273352781,0.023076167402703872,-0.025025448718516072,-0.012847210518495099,0.046588773236201295,2.220446049250313e-16
