,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.027248448870004396,0.1814641358351711,-0.04024918403180722,,-0.07739835766959875,0.1840442275866231,0.12760853685632834,,
SEX,-0.02724844887000439,0.0,-0.011494600003236547,0.009194411646857711,,-0.009296151078885217,-0.0033437760353780994,-0.0265453118176453,,
MSP,0.18146413583517113,-0.011494600003236545,-1.1102230246251565e-16,-0.21418117925862717,,-0.18931118141782038,0.16898248783323752,0.2123766744426947,,
RAC1P,-0.04024918403180723,0.009194411646857713,-0.2141811792586272,0.0,,-0.007013624568841477,-0.09068702936568132,-0.10845602412226243,,
HOUSING_TYPE,,,,,,,,,,
OWN_RENT,-0.07739835766959877,-0.009296151078885217,-0.18931118141782038,-0.007013624568841477,,-1.1102230246251565e-16,-0.13267123212435927,-0.15038492466967424,,
EDU,0.1840442275866231,-0.003343776035378103,0.16898248783323758,-0.09068702936568133,,-0.13267123212435922,-1.1102230246251565e-16,0.14086031322503068,,
PINCP_DECILE,0.12760853685632834,-0.0265453118176453,0.21237667444269467,-0.10845602412226242,,-0.15038492466967424,0.14086031322503068,0.0,,
DVET,,,,,,,,,,
DEYE,,,,,,,,,,
