,Target samples,Deid. samples
0,76,0
1,0,0
2,0,0
3,0,0
4,23,1
5,21,1
6,0,0
7,0,0
8,0,0
9,0,0
10,36,4
11,48,6
12,0,0
13,0,0
14,0,0
15,0,0
16,21,4
17,10,2
18,0,0
19,0,0
20,0,0
21,0,0
22,36,10
23,0,0
24,0,0
25,9,3
26,275,99
27,24,9
28,25478,10095
29,0,0
30,0,0
31,18,8
32,0,0
33,514,254
34,252,130
35,0,0
36,68,39
37,119,71
38,0,0
39,48,31
40,90,59
41,16,11
42,0,0
43,4,3
44,5,4
45,0,0
46,25,21
47,0,0
48,0,0
49,18,17
50,19,19
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
