,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,0.02765118466437968,-0.036049040887435026,0.009758982047473413,-0.008387494057970887,-0.06579148715808394,-0.03197768086380941,-0.0034010903261577005,0.03493599830099633,-0.0024954151083321115,-0.058274421726325173,0.026486248153681575,0.12040667190499993,0.0006829703917662052,-0.021443818541946914,0.034905731872028424,0.02717878305483217,-0.008170886624532192,-0.04320361456969924
AGEP,0.027651184664379682,0.0,-0.008789661369609528,0.018118146144766867,0.030167172435659056,0.012413194849819238,0.10630482540334613,0.05891425023162819,0.014470847196601855,0.08477076338925849,-0.024090115143720746,-0.11360212584831432,-0.2539418826586829,-0.28743510883917545,-0.06010784267008885,-0.08428369512675557,-0.015175980775246518,0.004920394469746861,0.041528800679214634
SEX,-0.036049040887435026,-0.008789661369609538,0.0,0.008333624596757334,-0.005181263939884322,0.058988861477410094,0.001493363046207171,0.016951555163877054,0.05965867433587027,-0.028778319032026836,0.00657548198224063,0.013272341606704166,-0.013326395445042336,0.005300340754779899,0.10865972806224353,-0.06945000132916412,-0.02011301868948869,-0.03800226671369498,-0.059616334459069484
MSP,0.009758982047473413,0.018118146144766867,0.008333624596757332,0.0,-0.000962269296458599,0.02073983532739282,0.0342418211916975,0.00852418079548306,-0.03080971930493387,-0.04041731434375461,0.04686128263237552,-0.21890584874092003,-0.16379369103303898,-0.21256203103400675,0.01526558427131293,-0.0015238356795159724,-0.00650821824497852,0.008581621626621062,0.021720650518240587
HISP,-0.008387494057970887,0.030167172435659043,-0.005181263939884322,-0.000962269296458599,2.220446049250313e-16,0.004893978660630349,0.009034263290456562,-0.017141832813599142,-0.023150332523257572,-0.062009359645943576,-0.06240999171514444,0.07281477735292552,0.1632148999277469,0.06546033114026575,0.05551618231756619,-0.014505987222266307,-0.0158834608879879,-0.01752804089812493,-0.008807609998152829
RAC1P,-0.06579148715808397,0.012413194849819252,0.058988861477410094,0.020739835327392805,0.004893978660630349,0.0,0.013338605409099435,-0.07081423658718071,0.01586480646032675,-0.048409896374285846,-0.03636194281108976,0.0783097881506434,0.1258082442543687,0.033632489475753605,0.04190090504962822,-0.045271963512614595,-0.01927005751425958,-0.006949689175572087,-0.015327302863140022
NOC,-0.03197768086380941,0.1063048254033461,0.001493363046207178,0.03424182119169744,0.009034263290456548,0.013338605409099445,0.0,-0.1996749767809477,0.0923260525252419,-0.07032400068424388,-0.00016830997500168893,0.12548935464552827,0.19622077367830187,0.1970473963717086,0.04711699678565121,-0.03472832050419833,-0.047674710775743215,-0.03280857235673296,-0.04969015523209748
NPF,-0.0034010903261577005,0.05891425023162819,0.016951555163877058,0.00852418079548306,-0.017141832813599128,-0.07081423658718072,-0.19967497678094764,2.220446049250313e-16,0.09703547875466148,-0.02046713195334714,-0.03972382141761911,0.14532372657979026,0.2334427855806811,0.16016902585813153,0.04523981194410158,-0.032624708010932285,-0.0459097294266521,-0.02025005590692059,-0.04702835516681413
HOUSING_TYPE,0.034935998300996335,0.014470847196601862,0.05965867433587027,-0.03080971930493384,-0.023150332523257572,0.01586480646032675,0.0923260525252419,0.09703547875466154,0.0,0.11370314925651082,-0.013052335536728377,0.09159483184425853,0.06073350801747357,-0.03664192654576291,0.025449909980552663,0.03948800972239929,0.01454206531779292,0.024503829039897573,0.023717986534823425
OWN_RENT,-0.0024954151083321115,0.08477076338925847,-0.028778319032026836,-0.04041731434375461,-0.06200935964594359,-0.04840989637428583,-0.07032400068424388,-0.02046713195334714,0.1137031492565107,1.1102230246251565e-16,-0.0727479715061405,-0.046039275013881074,-0.021610343526950043,0.05960476934037174,0.00333938074422337,-0.027766543109075618,-0.03610463757083171,0.003315977557455616,-0.020700573042324654
DENSITY,-0.05827442172632518,-0.024090115143720746,0.006575481982240627,0.04686128263237552,-0.06240999171514444,-0.03636194281108976,-0.00016830997500168893,-0.03972382141761911,-0.013052335536728377,-0.0727479715061405,0.0,-0.014209788948743328,-0.03371987792644239,0.0011974219032011846,0.04881126515217821,0.012584554953056024,0.010954093875432083,-0.016718543759010863,0.012821679051812002
