,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,1.1102230246251565e-16,-0.01976551761703456,-0.3280217393934346,0.10938803567937405,0.07816038074822544,-0.0019973999601906045,-0.4976469458253004,-0.44875629096715897,-0.0834877578154142,0.12870402454463922
SEX,-0.01976551761703456,-4.440892098500626e-16,0.004172842499459315,-0.006015641038865545,0.03548608657556098,-0.042473638532747195,-0.04419985114420013,0.09564493401936788,0.08977892280734184,-0.01107817897088676
MSP,-0.3280217393934346,0.004172842499459315,-1.2212453270876722e-15,0.08229930599003743,-0.23289652766533053,0.167014890929082,-0.22239510601724344,-0.2062276292095871,0.020915143508958487,0.025976642200299445
RAC1P,0.10938803567937405,-0.006015641038865545,0.08229930599003743,-1.2212453270876722e-15,0.05129914678756793,-0.05650736766207472,0.13148628935029488,0.10685857604303056,0.05114973258856904,-0.022896462481295055
HOUSING_TYPE,0.07816038074822544,0.03548608657556098,-0.23289652766533053,0.05129914678756793,4.551914400963142e-15,0.5861416777334715,0.026488094710661228,0.13567994707839048,0.03379261039391855,-0.018568275414168438
OWN_RENT,-0.0019973999601906045,-0.042473638532747195,0.167014890929082,-0.05650736766207472,0.5861416777334715,3.6637359812630166e-15,0.08698962349467176,-0.0331741870786626,0.013641063983046084,0.007087631206683775
EDU,-0.4976469458253004,-0.04419985114420013,-0.22239510601724344,0.13148628935029488,0.026488094710661228,0.08698962349467176,1.2212453270876722e-15,-0.6608360534007981,-0.028136427458520557,-0.032320683239161124
PINCP_DECILE,-0.44875629096715897,0.09564493401936788,-0.2062276292095871,0.10685857604303056,0.13567994707839048,-0.0331741870786626,-0.6608360534007981,0.0,-0.07781763729978654,-0.024774391432494228
DVET,-0.0834877578154142,0.08977892280734184,0.020915143508958487,0.05114973258856904,0.03379261039391855,0.013641063983046084,-0.028136427458520557,-0.07781763729978654,6.661338147750939e-16,0.020896241924463824
DEYE,0.12870402454463922,-0.01107817897088676,0.025976642200299445,-0.022896462481295055,-0.018568275414168438,0.007087631206683775,-0.032320683239161124,-0.024774391432494228,0.020896241924463824,-1.9984014443252818e-15
