,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,9.992007221626409e-15,0.02149639775998466,-0.012115974565110427,-0.0004460259629632309,-0.014883301310919961,-0.023238703629567464,0.006719725874759358,0.02890991462717354,-0.013198054595404969,-0.027869334268098556
AGEP,0.02149639775998466,5.551115123125783e-16,-0.03629662455172143,-0.04822693744626948,0.10559068166565888,0.10540747840810205,0.43724713837588547,0.4010966485643992,0.05603655931152725,-0.18041950891168151
SEX,-0.012115974565110427,-0.03629662455172143,-3.3306690738754696e-15,0.03909996655400148,-0.010703355768534005,0.029617203630883666,0.016741987728566568,0.024500509794678303,-0.027133773297909967,0.028509827418352965
MSP,-0.0004460259629632309,-0.04822693744626948,0.03909996655400148,0.0,0.015925766190831216,0.011576869503565476,0.27349743298623774,0.3587133462776655,0.018768198621098735,-0.02338592258844327
HISP,-0.014883301310919961,0.10559068166565888,-0.010703355768534005,0.015925766190831216,2.220446049250313e-15,0.03924098936911147,0.006711322029621686,-0.08330327163357523,-0.024357293048370213,0.030749822690890036
RAC1P,-0.023238703629567464,0.10540747840810205,0.029617203630883666,0.011576869503565476,0.03924098936911147,-1.4432899320127035e-14,-0.007353014885020381,0.01886574400683537,-0.017063805270580303,0.03501576874086211
NOC,0.006719725874759358,0.43724713837588547,0.016741987728566568,0.27349743298623774,0.006711322029621686,-0.007353014885020381,0.0,-0.237316561903457,-0.10631438681565632,0.24085117489918267
NPF,0.02890991462717354,0.4010966485643992,0.024500509794678303,0.3587133462776655,-0.08330327163357523,0.01886574400683537,-0.237316561903457,0.0,-0.003326739519449033,0.22847166467527472
OWN_RENT,-0.013198054595404969,0.05603655931152725,-0.027133773297909967,0.018768198621098735,-0.024357293048370213,-0.017063805270580303,-0.10631438681565632,-0.003326739519449033,0.0,-0.007521765718293563
PINCP_DECILE,-0.027869334268098556,-0.18041950891168151,0.028509827418352965,-0.02338592258844327,0.030749822690890036,0.03501576874086211,0.24085117489918267,0.22847166467527472,-0.007521765718293563,0.0
