,Target samples,Deid. samples
0,2733,0
1,0,0
2,0,0
3,0,0
4,0,0
5,102,5
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,23,3
13,0,0
14,0,0
15,0,0
16,313,58
17,0,0
18,190,42
19,0,0
20,0,0
21,324,86
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,493,216
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,113,73
40,3,2
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,3,3
51,0,0
52,35,38
53,0,0
54,599,701
55,0,0
56,101,130
57,3226,4449
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,109,188
64,0,0
65,9,17
66,737,1403
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,117,350
76,10,31
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,34,153
83,0,0
84,0,0
85,0,0
86,0,0
87,2,13
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,12
