,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.1102230246251565e-16,0.007398487043694336,-0.01521395409768252,-0.012514606258113759,0.010292390472669681,0.0076931863600595025,0.006278164038700729,0.01056702902592025,-0.04069334471722643,-0.025739722657098462
AGEP,0.007398487043694337,-1.1102230246251565e-16,0.020296034027186605,-0.10000737563648761,0.12075923781639261,0.07584243253237248,0.3533808185632624,0.29969567014480514,0.10086016630202368,-0.1948253480993869
SEX,-0.01521395409768252,0.020296034027186625,0.0,0.014377533779524377,-0.020914933244956968,0.016310109116684936,0.014199982367063869,0.027981345761668382,-0.010795599766842738,0.04667259127732906
MSP,-0.012514606258113759,-0.10000737563648764,0.01437753377952437,0.0,0.023834094552051297,-0.007709149808748162,0.318380213352554,0.2669368986788344,-0.06022371774949105,-0.06372715518015126
HISP,0.010292390472669683,0.12075923781639261,-0.020914933244956975,0.023834094552051297,0.0,0.007164130184795517,-0.032591172492987736,-0.03508088101818478,-0.07682666375562314,0.0834312756823001
RAC1P,0.0076931863600595025,0.07584243253237248,0.016310109116684936,-0.007709149808748159,0.007164130184795503,0.0,0.011720239023005785,0.0032977220329809126,-0.04364920067479457,0.05791361365063292
NOC,0.0062781640387007285,0.3533808185632624,0.014199982367063867,0.318380213352554,-0.03259117249298776,0.011720239023005778,2.220446049250313e-16,-0.035588819137629346,-0.11116122934857603,0.20896613046753396
NPF,0.01056702902592025,0.2996956701448051,0.02798134576166838,0.26693689867883436,-0.03508088101818478,0.0032977220329809195,-0.035588819137629235,1.1102230246251565e-16,0.03643814286129337,0.19698188134181022
OWN_RENT,-0.04069334471722643,0.10086016630202367,-0.010795599766842738,-0.06022371774949105,-0.07682666375562314,-0.04364920067479456,-0.11116122934857603,0.03643814286129338,0.0,0.025256284847426775
PINCP_DECILE,-0.025739722657098462,-0.1948253480993869,0.04667259127732906,-0.06372715518015129,0.0834312756823001,0.057913613650632925,0.20896613046753396,0.19698188134181024,0.025256284847426782,0.0
