,feature,divergence
11,INDP_CAT,6.3302108785402185
1,AGEP,4.440302144249513
13,PINCP,3.6248867046667606
14,PINCP_DECILE,1.8153175021987682
12,EDU,0.6798882300824644
7,NPF,0.6475475319213413
3,MSP,0.40167573546998336
15,POVPIP,0.39492076055383546
6,NOC,0.20482181412674688
16,DVET,0.15671054982545285
18,DPHY,0.11111789394958405
17,DREM,0.09842156393166694
5,RAC1P,0.09752269518698654
4,HISP,0.08338874145791413
20,DEAR,0.05671772469217725
0,PUMA,0.03969932026897349
10,DENSITY,0.03969932026897349
19,DEYE,0.032578932964700574
2,SEX,0.02601619438469427
9,OWN_RENT,0.01848022751780548
8,HOUSING_TYPE,0.011283776478513627
